run,seed,gen,evals,best_so_far,pop_best,pop_mean,pop_median,sigma_med
2,1002,250,24600,0.580073,0.580073,5.57716,2.53557,0.1
2,1002,255,25090,0.580073,0.580073,6.14664,2.83937,0.1
2,1002,260,25580,0.580073,0.580073,6.21012,3.84896,0.1
2,1002,265,26070,0.580073,0.580073,4.9523,2.57097,0.1
2,1002,270,26560,0.580073,0.580073,5.94104,2.50903,0.1
2,1002,275,27050,0.580073,0.580073,4.81188,2.54089,0.1
2,1002,280,27540,0.580073,0.580073,6.85763,3.8609,0.1
2,1002,285,28030,0.580073,0.580073,5.88406,2.43988,0.1
2,1002,290,28520,0.580073,0.580073,6.52029,3.71021,0.1
2,1002,295,29010,0.580073,0.580073,5.4631,3.3404,0.1
2,1002,300,29500,0.580073,0.580073,6.4245,3.98673,0.1
2,1002,305,29990,0.580073,0.580073,6.34317,3.36336,0.1
2,1002,310,30480,0.580073,0.580073,7.04842,3.3204,0.1
2,1002,315,30970,0.516267,0.516267,5.87126,3.32697,0.1
2,1002,320,31460,0.516267,0.516267,5.89865,3.35387,0.1
2,1002,325,31950,0.516267,0.516267,5.47116,3.36229,0.1
2,1002,330,32440,0.516267,0.516267,5.84787,3.4099,0.1
2,1002,335,32930,0.516267,0.516267,4.20295,2.03309,0.1
2,1002,340,33420,0.516267,0.516267,6.57287,2.95109,0.1
2,1002,345,33910,0.516267,0.516267,5.84535,4.42401,0.1
2,1002,350,34400,0.516267,0.516267,6.81303,3.87531,0.1
2,1002,355,34890,0.516267,0.516267,6.09344,3.47198,0.1
2,1002,360,35380,0.516267,0.516267,5.81477,3.19146,0.1
2,1002,365,35870,0.516267,0.516267,5.96744,3.06099,0.1
2,1002,370,36360,0.516267,0.516267,5.5853,2.93462,0.1
2,1002,375,36850,0.516267,0.516267,6.75823,4.91375,0.1
2,1002,380,37340,0.516267,0.516267,4.35757,2.90396,0.1
2,1002,385,37830,0.516267,0.516267,5.44441,3.51937,0.1
2,1002,390,38320,0.516267,0.516267,5.40616,2.8292,0.1
2,1002,395,38810,0.516267,0.516267,7.50039,4.53352,0.1
2,1002,400,39300,0.516267,0.516267,5.32915,2.93232,0.1
2,1002,405,39790,0.516267,0.516267,7.02135,3.41745,0.1
2,1002,410,40280,0.516267,0.516267,5.41361,2.63228,0.1
2,1002,415,40770,0.516267,0.516267,4.47394,2.49606,0.1
2,1002,420,41260,0.516267,0.516267,5.5833,2.67263,0.1
2,1002,425,41750,0.516267,0.516267,6.55999,3.71924,0.1
2,1002,430,42240,0.516267,0.516267,6.67483,3.63535,0.1
2,1002,435,42730,0.516267,0.516267,6.1411,3.07594,0.1
2,1002,440,43220,0.516267,0.516267,5.65788,2.85742,0.1
2,1002,445,43710,0.516267,0.516267,6.66745,3.29448,0.1
2,1002,450,44200,0.516267,0.516267,4.69805,2.58795,0.1
2,1002,455,44690,0.516267,0.516267,6.06494,3.9699,0.1
2,1002,460,45180,0.516267,0.516267,4.50749,2.52798,0.1
2,1002,465,45670,0.516267,0.516267,5.51357,3.32698,0.1
2,1002,470,46160,0.516267,0.516267,5.56729,2.92612,0.1
2,1002,475,46650,0.516267,0.516267,6.33821,2.89414,0.1
2,1002,480,47140,0.516267,0.516267,5.04359,2.76326,0.1
2,1002,485,47630,0.516267,0.516267,5.08941,2.42754,0.1
2,1002,490,48120,0.516267,0.516267,7.2103,3.77982,0.1
2,1002,495,48610,0.516267,0.516267,5.43593,2.81181,0.1
2,1002,500,49100,0.516267,0.516267,5.46834,3.36469,0.1
2,1002,505,49590,0.516267,0.516267,6.85749,5.06957,0.1
2,1002,510,50000,0.516267,0.516267,4.49919,2.45338,0.1
3,1003,0,100,113.617,113.617,308.072,301.35,0.1
3,1003,5,590,8.52129,8.52129,77.4137,73.5607,0.1
3,1003,10,1080,4.66646,4.66646,18.0597,15.4439,0.1
3,1003,15,1570,2.45376,2.45376,8.87637,6.06099,0.1
3,1003,20,2060,1.71115,1.71115,7.63555,5.04667,0.1
3,1003,25,2550,1.28993,1.28993,6.55999,4.22895,0.1
3,1003,30,3040,1.21581,1.21581,5.67142,4.03003,0.1
3,1003,35,3530,1.11319,1.11319,6.30583,4.29686,0.1
3,1003,40,4020,1.10657,1.10657,6.69973,4.22865,0.1
3,1003,45,4510,1.09159,1.09159,6.3307,4.48794,0.1
3,1003,50,5000,1.06536,1.06536,4.94312,2.99312,0.1
3,1003,55,5490,1.06386,1.06386,5.638,3.2618,0.1
3,1003,60,5980,1.04523,1.04523,7.41297,4.02556,0.1
3,1003,65,6470,1.04523,1.04523,5.85268,3.68709,0.1
3,1003,70,6960,1.03112,1.03112,5.85114,2.40849,0.1
3,1003,75,7450,1.03112,1.03112,4.75506,2.18953,0.1
3,1003,80,7940,1.03112,1.03112,5.9612,2.8081,0.1
3,1003,85,8430,1.03112,1.03112,6.32482,3.47502,0.1
3,1003,90,8920,0.793906,0.793906,5.6487,3.06122,0.1
3,1003,95,9410,0.793906,0.793906,4.82729,2.41517,0.1
3,1003,100,9900,0.793906,0.793906,6.09431,3.31274,0.1
