run,seed,gen,evals,hv,front_size
1,3001,130,13000,0.798721,2
1,3001,132,13200,0.798721,2
1,3001,134,13400,0.798721,2
1,3001,136,13600,0.798721,2
1,3001,138,13800,0.798721,2
1,3001,140,14000,0.798721,2
1,3001,142,14200,0.798721,2
1,3001,144,14400,0.798721,2
1,3001,146,14600,0.798721,2
1,3001,148,14800,0.798721,2
1,3001,150,15000,0.798721,2
1,3001,152,15200,0.817873,1
1,3001,154,15400,0.817873,1
1,3001,156,15600,0.817873,1
1,3001,158,15800,0.817873,1
1,3001,160,16000,0.817873,1
1,3001,162,16200,0.817873,1
1,3001,164,16400,0.817873,1
1,3001,166,16600,0.817873,1
1,3001,168,16800,0.817873,1
1,3001,170,17000,0.817873,1
1,3001,172,17200,0.817873,1
1,3001,174,17400,0.817873,1
1,3001,176,17600,0.817873,1
1,3001,178,17800,0.817873,1
1,3001,180,18000,0.817873,1
1,3001,182,18200,0.817873,1
1,3001,184,18400,0.817873,1
1,3001,186,18600,0.817873,1
1,3001,188,18800,0.817873,1
1,3001,190,19000,0.817873,1
1,3001,192,19200,0.817873,1
1,3001,194,19400,0.817873,1
1,3001,196,19600,0.858629,1
1,3001,198,19800,0.858629,1
1,3001,200,20000,0.858629,1
2,3002,2,200,0.689709,1
2,3002,4,400,0.74095,1
2,3002,6,600,0.762956,1
2,3002,8,800,0.762956,1
2,3002,10,1000,0.762956,1
2,3002,12,1200,0.762956,1
2,3002,14,1400,0.762956,1
2,3002,16,1600,0.762956,1
2,3002,18,1800,0.762956,1
2,3002,20,2000,0.762956,1
2,3002,22,2200,0.762956,1
2,3002,24,2400,0.762956,1
2,3002,26,2600,0.815109,1
2,3002,28,2800,0.815109,1
2,3002,30,3000,0.815109,1
2,3002,32,3200,0.815109,1
2,3002,34,3400,0.815109,1
2,3002,36,3600,0.815109,1
2,3002,38,3800,0.815109,1
2,3002,40,4000,0.815109,1
2,3002,42,4200,0.815109,1
2,3002,44,4400,0.815109,1
2,3002,46,4600,0.815109,1
2,3002,48,4800,0.815109,1
2,3002,50,5000,0.815109,1
2,3002,52,5200,0.815109,1
2,3002,54,5400,0.815109,1
2,3002,56,5600,0.815109,1
2,3002,58,5800,0.815109,1
2,3002,60,6000,0.815109,1
2,3002,62,6200,0.815109,1
2,3002,64,6400,0.815109,1
2,3002,66,6600,0.815109,1
2,3002,68,6800,0.815109,1
2,3002,70,7000,0.815109,1
2,3002,72,7200,0.815109,1
2,3002,74,7400,0.815109,1
2,3002,76,7600,0.815109,1
2,3002,78,7800,0.815109,1
2,3002,80,8000,0.815109,1
2,3002,82,8200,0.815109,1
2,3002,84,8400,0.815109,1
2,3002,86,8600,0.815109,1
2,3002,88,8800,0.815109,1
2,3002,90,9000,0.815109,1
2,3002,92,9200,0.815109,1
2,3002,94,9400,0.815109,1
2,3002,96,9600,0.851158,1
2,3002,98,9800,0.851158,1
2,3002,100,10000,0.851158,1
2,3002,102,10200,0.851158,1
2,3002,104,10400,0.851158,1
2,3002,106,10600,0.851158,1
2,3002,108,10800,0.851158,1
2,3002,110,11000,0.851158,1
2,3002,112,11200,0.851158,1
2,3002,114,11400,0.851158,1
2,3002,116,11600,0.851158,1
2,3002,118,11800,0.851158,1
2,3002,120,12000,0.851158,1
2,3002,122,12200,0.851158,1
2,3002,124,12400,0.851158,1
2,3002,126,12600,0.851158,1
2,3002,128,12800,0.851158,1
2,3002,130,13000,0.851158,1
2,3002,132,13200,0.851158,1
2,3002,134,13400,0.851158,1
2,3002,136,13600,0.851158,1
2,3002,138,13800,0.851158,1
2,3002,140,14000,0.851158,1
2,3002,142,14200,0.851158,1
2,3002,144,14400,0.851158,1
2,3002,146,14600,0.851158,1
2,3002,148,14800,0.851158,1
2,3002,150,15000,0.851158,1
2,3002,152,15200,0.851158,1
2,3002,154,15400,0.851158,1
2,3002,156,15600,0.851158,1
2,3002,158,15800,0.851158,1
2,3002,160,16000,0.851158,1
2,3002,162,16200,0.851158,1
2,3002,164,16400,0.851158,1
2,3002,166,16600,0.851158,1
2,3002,168,16800,0.851158,1
2,3002,170,17000,0.851158,1
2,3002,172,17200,0.851158,1
2,3002,174,17400,0.851158,1
2,3002,176,17600,0.851158,1
2,3002,178,17800,0.851158,1
2,3002,180,18000,0.851158,1
2,3002,182,18200,0.851158,1
2,3002,184,18400,0.851158,1
2,3002,186,18600,0.851158,1
2,3002,188,18800,0.851158,1
2,3002,190,19000,0.851158,1
2,3002,192,19200,0.851158,1
2,3002,194,19400,0.851158,1
2,3002,196,19600,0.851158,1
2,3002,198,19800,0.851158,1
2,3002,200,20000,0.851158,1
3,3003,2,200,0.728344,1
3,3003,4,400,0.728344,1
3,3003,6,600,0.728344,1
3,3003,8,800,0.757706,1
3,3003,10,1000,0.757706,1
3,3003,12,1200,0.757706,1
