run,seed,water,deficit,wet
1,3001,79.6953,176.143,4.27512
1,3001,63.546,237.004,3.44663
1,3001,140.11,12.776,17.5884
1,3001,111.653,74.9153,8.93746
1,3001,104.916,91.1447,7.47807
1,3001,61.7268,245.757,3.34507
1,3001,99.7742,104.031,7.41209
1,3001,82.2803,147.915,5.22596
1,3001,59.5618,256.505,3.70206
1,3001,110.94,87.7934,7.4775
1,3001,140.978,11.8278,17.8599
1,3001,165.667,0.894286,22.7861
1,3001,64.3532,243.106,3.19804
1,3001,124.697,57.4401,10.4906
1,3001,136.631,13.7893,17.2785
1,3001,66.1306,229.534,3.62042
1,3001,136.424,35.2262,13.3514
1,3001,122.225,63.0751,9.76833
1,3001,75.0022,205.775,3.46949
1,3001,77.4072,199.901,3.51285
1,3001,97.034,107.57,7.1319
1,3001,161.188,0.00388007,23.9542
1,3001,144.585,7.08126,19.7896
1,3001,82.9213,145.182,5.28634
1,3001,55.9431,279.236,3.11038
1,3001,122.986,60.9767,10.0427
1,3001,56.62,273.29,3.3293
1,3001,58.3801,262.64,3.33158
1,3001,101.662,98.758,7.73671
1,3001,115.008,77.9421,8.28157
1,3001,128.653,43.8253,12.0151
1,3001,78.5086,179.839,4.29479
1,3001,91.1818,124.874,5.72616
1,3001,72.5288,207.862,3.67404
1,3001,152.491,0.395823,26.8951
1,3001,144.222,9.1436,18.6606
1,3001,150.761,0.744252,26.0494
1,3001,143.487,9.83008,18.4396
1,3001,125.745,53.0099,10.9774
1,3001,149.443,1.32808,25.4551
1,3001,77.6584,183.636,4.17681
1,3001,88.9058,127.186,5.71338
1,3001,65.2308,224.241,3.65043
1,3001,74.3344,187.783,4.57427
1,3001,130.912,42.7155,12.0768
1,3001,125.963,50.7879,11.3505
1,3001,123.58,58.9847,10.2251
1,3001,121.643,66.0755,9.47466
1,3001,81.1596,171.921,4.34861
1,3001,152.015,0.474617,26.5988
1,3001,63.7638,235.533,3.47609
1,3001,154.199,0.242061,27.7266
2,3002,157.151,0,29.4463
2,3002,160.657,0,23.07
2,3002,60.8895,234.088,4.68751
2,3002,156.68,0.0187826,35.2468
2,3002,91.202,190.59,3.03714
2,3002,142.344,7.70189,18.2759
2,3002,145.141,5.78726,19.1918
2,3002,117.045,74.1003,7.69597
2,3002,155.073,0.163444,31.2264
2,3002,72.4906,180.293,4.86961
2,3002,98.9822,113.508,6.33708
2,3002,153.594,0.296533,33.3512
2,3002,150.313,0.667529,27.9814
2,3002,81.2739,153.414,5.14627
2,3002,124.34,45.5376,11.0588
2,3002,128.67,34.2092,12.9487
2,3002,122.103,54.6851,9.66609
2,3002,61.8339,227.806,4.4986
2,3002,75.3822,171.363,4.802
2,3002,101.019,105.733,5.82412
2,3002,144.255,2.51037,24.2769
2,3002,68.4004,197.119,4.57205
2,3002,67.1934,202.82,4.50039
2,3002,147.284,1.59733,26.0257
2,3002,126.216,41.7561,11.9448
2,3002,93.0375,176.465,3.35532
2,3002,63.0277,220.493,4.65211
2,3002,99.6563,115.024,6.05579
2,3002,152.033,0.437011,28.5046
2,3002,120.925,60.4643,9.20461
2,3002,124.515,52.0185,10.4039
2,3002,101.282,163.203,3.19084
2,3002,83.6809,144.731,5.18624
2,3002,66.2708,208.629,4.89691
2,3002,141.19,9.72475,17.7315
2,3002,76.9454,167.092,4.99472
2,3002,104.187,104.831,5.70931
2,3002,94.7364,127.334,5.48191
2,3002,97.2348,118.688,5.97285
2,3002,137.151,16.4266,16.0531
2,3002,139.01,12.193,16.9548
2,3002,119.981,63.4277,8.80614
2,3002,145.514,2.01922,25.144
2,3002,85.3445,140.443,5.18882
2,3002,85.0021,131.779,6.98548
2,3002,148.196,4.18608,20.1787
2,3002,110.527,88.3466,6.5053
2,3002,156.452,0.0393534,35.0302
2,3002,64.9885,214.255,4.15038
2,3002,111.05,83.8681,7.04609
2,3002,115.342,68.4311,8.3884
2,3002,86.6685,138.676,5.39712
2,3002,133.385,23.7437,14.7692
2,3002,117.32,66.1679,8.45717
2,3002,64.7578,213.301,4.69871
2,3002,127.029,48.1753,10.7277
2,3002,109.57,89.8927,6.43125
2,3002,70.8949,184.326,4.8836
2,3002,112.205,81.2682,7.25064
2,3002,131.308,39.4738,11.8324
2,3002,113.575,83.1608,6.8081
2,3002,122.207,49.7154,10.5759
2,3002,157.62,1.30134,21.5002
2,3002,159.713,0.164881,22.6167
2,3002,128.345,26.2791,14.6582
2,3002,69.2266,192.844,4.91047
2,3002,119.637,57.8558,9.42694
2,3002,61.603,230.499,4.82397
2,3002,114.353,70.6241,8.16901
2,3002,131.223,29.1578,13.6767
2,3002,89.2836,160.079,4.47242
2,3002,82.3516,186.421,4.35356
2,3002,133.624,25.1568,14.1209
2,3002,105.286,101.713,5.6038
2,3002,83.8313,135.496,7.01946
2,3002,137.806,5.99527,21.9896
2,3002,66.6168,205.405,4.45081
2,3002,147.541,1.36266,26.8251
2,3002,134.773,22.1894,15.035
2,3002,136.021,15.8476,16.1148
2,3002,118.515,71.9389,7.95533
2,3002,135.001,18.5152,15.5303
2,3002,159.24,0.391794,22.2872
2,3002,77.6279,165.097,5.02524
2,3002,91.2298,189.798,3.05569
2,3002,111.926,81.2766,7.29507
2,3002,153.586,0.297219,29.8489
2,3002,106.697,96.9042,5.85491
2,3002,127.642,43.7532,11.3498
2,3002,131.422,41.6158,11.5356
2,3002,93.1182,177.448,3.30271
2,3002,134.27,23.4255,14.4205
2,3002,82.679,137.762,6.87042
2,3002,79.6491,159.217,5.0436
2,3002,149.569,3.06769,20.8138
2,3002,130.23,40.8063,11.6453
2,3002,108.382,139.203,4.19706
2,3002,138.223,14.4585,16.5314
2,3002,155.268,0.145851,34.2291
2,3002,119.343,64.5637,8.69914
3,3003,157.42,0,23.6689
3,3003,166.486,1.1668,22.5981
3,3003,79.8288,209.542,2.81288
3,3003,66.1174,252.48,2.95951
3,3003,157.025,0,28.096
3,3003,90.9234,156.85,3.55496
3,3003,163.463,2.05842,21.746
3,3003,146.111,9.96977,17.5556
3,3003,128.685,50.9547,10.509
3,3003,145.245,11.8703,16.7567
3,3003,93.5221,148.546,3.75975
3,3003,153.681,0.908085,25.3187
3,3003,147.526,7.72307,18.4312
3,3003,149.601,8.56344,18.1345
3,3003,144.049,13.3584,16.4226
3,3003,74.1236,214.677,3.24176
3,3003,122.063,71.9318,7.99159
3,3003,120.448,76.5584,7.51478
3,3003,126.026,56.3629,9.81979
3,3003,127.723,54.2355,9.94073
3,3003,88.2353,173.294,2.98476
3,3003,84.826,183.978,2.88008
3,3003,101.609,119.46,5.17148
3,3003,143.501,15.072,15.8873
3,3003,152.788,3.33291,20.5648
3,3003,132.758,42.2151,11.7781
3,3003,82.8484,190.316,2.89331
3,3003,130.881,38.0216,11.9709
3,3003,152.146,5.71988,19.3373
3,3003,156.226,0.449645,23.116
3,3003,112.1,92.9748,6.04953
3,3003,139.935,20.5885,14.472
3,3003,150.977,6.87361,18.7955
3,3003,149.938,5.19108,19.7085
3,3003,143.37,16.6728,15.5565
3,3003,136.071,27.2758,13.4622
3,3003,75.1312,210.289,3.29472
3,3003,73.2477,221.15,3.27248
3,3003,90.8964,165.248,3.04907
3,3003,86.5583,175.672,2.96835
3,3003,120.04,70.9465,8.12394
3,3003,156.063,0.159871,27.5734
3,3003,107.958,103.42,6.2921
3,3003,141.683,17.4331,15.2786
3,3003,150.684,4.44902,20.1899
3,3003,71.9173,224.548,3.27214
3,3003,152.611,1.01665,26.2146
3,3003,142.021,18.9557,15.0608
3,3003,124.127,66.9394,8.52207
3,3003,132.079,35.2441,12.4897
3,3003,110.342,98.782,5.66305
3,3003,127.288,59.0403,9.38437
3,3003,117.539,79.6577,7.36618
3,3003,154.433,0.560055,26.8347
3,3003,140.127,23.4729,13.9854
3,3003,98.1148,131.087,4.40383
3,3003,72.2061,231.754,3.08525
3,3003,99.6885,125.973,4.57371
3,3003,119.018,81.3349,7.03654
3,3003,98.6454,130.128,4.43555
3,3003,79.6413,195.84,3.50806
3,3003,139.318,23.1762,14.109
3,3003,90.4524,167.982,2.96169
3,3003,124.464,61.5876,9.13201
3,3003,109.08,109.345,4.98388
3,3003,96.8373,136.81,4.37139
3,3003,70.7832,240.399,3.04512
3,3003,85.9934,179.507,2.95205
3,3003,113.539,90.7091,6.23064
3,3003,67.8153,245.572,2.97292
3,3003,152.231,1.34129,24.6997
3,3003,68.8894,236.129,3.08534
3,3003,96.4498,136.832,4.10359
3,3003,136.536,30.3685,13.1892
3,3003,165.633,1.70131,22.1512
3,3003,67.4863,242.776,3.14797
3,3003,123.905,59.6506,9.43877
3,3003,164.994,1.29145,22.319
3,3003,106.417,107.998,5.87897
3,3003,88.9429,167.342,3.29939
3,3003,154.023,2.62951,21.2004
3,3003,141.748,19.7349,14.8198
3,3003,103.611,117.953,5.32467
3,3003,151.284,1.98496,24.1197
3,3003,104.293,117.677,5.24676
3,3003,136.783,25.6053,13.72
3,3003,111.439,97.0875,5.77487
3,3003,116.715,86.6771,6.53504
3,3003,95.3094,142.233,3.96388
3,3003,123.464,65.3062,8.65657
3,3003,139.177,25.1273,13.6303
3,3003,100.986,122.735,4.94701
3,3003,93.6603,146.456,3.87412
3,3003,69.2985,240.927,3.04407
3,3003,94.6088,144.711,3.89973
3,3003,131.31,43.901,11.5151
3,3003,117.965,83.4561,6.83148
3,3003,154.289,2.59127,21.134
3,3003,115.27,88.4125,6.30795
3,3003,67.6713,248.5,2.97101
4,3004,67.8385,278.897,2.85524
4,3004,67.0607,268.586,3.10802
4,3004,156.769,0.017677,25.5928
4,3004,162.368,0,24.4388
4,3004,76.0853,252.857,2.72195
4,3004,146.011,13.688,17.1774
4,3004,81.9562,211.982,3.23362
4,3004,103.725,119.381,4.88332
4,3004,161.304,0.0387861,23.3969
4,3004,133.384,45.8573,11.4439
4,3004,156.572,1.7641,21.8363
4,3004,109.59,104.097,5.59686
4,3004,148.445,9.54865,18.8274
4,3004,107.841,109.429,5.34704
4,3004,80.9169,225.46,3.06088
4,3004,151.139,11.2187,17.8853
4,3004,144.527,11.5271,18.353
4,3004,158.928,0.645001,22.4758
4,3004,100.441,127.84,4.81114
4,3004,131.672,50.4934,10.6883
4,3004,149.118,8.18123,19.1074
4,3004,127.613,57.2661,9.83054
4,3004,133.936,30.8537,14.3262
4,3004,110.95,97.7234,6.32331
4,3004,87.0902,184.537,3.5858
4,3004,90.1095,175.64,3.76205
4,3004,129.672,53.6475,10.2223
4,3004,115.924,95.3908,6.03461
4,3004,137.357,35.0325,13.2518
4,3004,83.3976,204.841,3.34033
4,3004,153.745,3.5125,21.0902
4,3004,93.7904,148.963,4.08866
4,3004,125.996,47.5663,12.027
4,3004,83.321,203.744,3.34364
4,3004,123.828,63.2175,9.19083
4,3004,126.977,58.6052,9.65789
4,3004,88.0632,195.162,3.36261
4,3004,78.2649,239.738,2.99512
4,3004,117.775,76.3021,8.00876
4,3004,102.772,123.603,4.64309
4,3004,150.57,7.35997,19.6046
4,3004,99.0884,132.722,4.34525
4,3004,141.251,19.3739,15.5914
4,3004,119.683,74.7283,7.69437
4,3004,118.219,83.4135,6.97357
4,3004,69.2339,273.177,2.85505
4,3004,134.345,36.0224,13.4946
4,3004,132.862,37.6431,12.5302
4,3004,106.758,113.019,5.19142
4,3004,85.3417,191.977,4.01566
4,3004,152.369,5.33748,20.3648
4,3004,112.848,91.8424,6.58984
4,3004,97.359,136.736,4.29415
4,3004,134.242,43.3058,11.8638
4,3004,86.1228,188.346,4.03601
4,3004,143.463,15.7293,16.6189
4,3004,112.136,100.941,5.67411
4,3004,92.3897,148.983,3.96442
4,3004,115.058,97.2911,5.90658
4,3004,76.8932,246.02,2.78426
4,3004,157.411,0,25.0089
4,3004,89.4782,177.686,3.76371
4,3004,124.618,64.2985,9.12053
4,3004,129.016,42.1436,12.7924
4,3004,77.4743,248.017,2.7571
4,3004,81.0045,228.748,2.97333
4,3004,112.087,89.8116,6.94694
4,3004,91.0024,151.792,3.96435
4,3004,139.877,39.6353,12.497
4,3004,106.437,112.465,5.20147
4,3004,114.466,83.9264,7.30542
4,3004,155.938,0.157446,25.3301
4,3004,113.925,85.5343,7.20518
4,3004,154.262,0.738298,24.5514
4,3004,88.9306,164.006,3.87076
4,3004,88.3258,167.404,3.8184
4,3004,80.1615,232.326,2.98858
4,3004,130.695,52.6327,10.5843
4,3004,151.777,5.81027,20.0717
4,3004,87.2948,191.231,3.47888
4,3004,156.059,6.58903,19.6173
4,3004,117.755,86.0927,6.72811
4,3004,101.774,125.081,4.89206
4,3004,74.2216,242.427,3.30214
4,3004,112.417,93.4728,6.46166
4,3004,122.777,68.0363,8.70115
4,3004,96.6662,139.751,3.94576
4,3004,117.925,72.5767,8.45909
4,3004,120.291,73.4229,7.8331
4,3004,153.711,4.12278,20.6671
4,3004,129.132,41.1624,12.8963
4,3004,122.181,70.0952,8.21226
4,3004,102.086,123.944,4.90613
4,3004,137.077,26.7441,14.4118
4,3004,135.595,36.0723,13.4572
4,3004,95.8067,143.566,4.0726
4,3004,106.91,112.401,5.22147
4,3004,154.962,0.485956,24.8472
4,3004,79.6468,234.529,2.96707
4,3004,72.9294,255.75,2.97186
5,3005,156.902,0,28.0737
5,3005,68.569,221.667,4.07901
5,3005,158.356,0.0525481,25.3414
5,3005,156.031,0.0771819,35.8327
5,3005,67.0286,223.628,4.08684
5,3005,60.9563,210.878,5.17038
5,3005,68.1334,178.632,5.5513
5,3005,65.336,193.051,5.22726
5,3005,152.358,0.626259,30.0975
5,3005,78.5014,168.82,4.74348
5,3005,150.992,0.560224,31.3394
5,3005,128.973,17.2448,18.2758
5,3005,141.148,4.37666,23.5115
5,3005,150.488,0.685299,28.8688
5,3005,128.891,15.7742,19.6814
5,3005,103.485,75.3167,10.1532
5,3005,125.793,22.6096,17.3947
5,3005,63.2732,199.496,5.28311
5,3005,120.64,31.2517,16.1557
5,3005,117.313,41.0438,14.7718
5,3005,131.455,11.8401,20.6003
5,3005,113.879,51.0837,13.0654
5,3005,86.5786,118.585,7.26855
5,3005,142.037,4.30247,24.9502
5,3005,73.9259,196.014,4.59751
5,3005,119.022,47.8844,13.1151
5,3005,116.582,42.7026,14.4629
5,3005,87.2036,115.068,7.72591
5,3005,133.335,9.68439,21.1167
5,3005,139.379,5.3453,22.5752
5,3005,127.52,19.9411,17.7449
5,3005,94.9587,93.4358,8.95121
5,3005,121.043,43.7549,13.6785
5,3005,153.401,0.313945,31.9444
5,3005,88.6252,143.332,5.06087
5,3005,155.631,0.11318,34.8603
5,3005,146.398,2.123,26.4773
5,3005,82.1418,133.615,6.68022
5,3005,61.8619,206.005,5.22051
5,3005,149.697,0.957447,28.3504
5,3005,67.7749,219.58,4.22627
5,3005,104.387,72.5571,10.5739
5,3005,133.463,9.51529,21.191
5,3005,75.565,152.655,5.97822
5,3005,85.723,128.1,6.84664
5,3005,144.462,2.89463,24.5711
5,3005,130.486,13.5745,20.0547
5,3005,143.654,3.53976,26.151
5,3005,135,8.02621,21.751
5,3005,147.936,1.58843,27.1305
5,3005,115.967,43.8013,14.4651
5,3005,122.523,33.3575,15.5229
5,3005,146.049,2.24426,25.9028
5,3005,80.8132,138.692,6.36985
5,3005,156.324,0.0508825,32.8914
5,3005,84.4162,122.746,7.82386
5,3005,99.3683,85.8122,9.37754
5,3005,98.5735,87.0314,9.32556
5,3005,63.1739,198.634,5.42239
5,3005,140.518,5.17966,24.2436
5,3005,119.282,37.8354,15.3261
5,3005,98.0602,81.9485,10.0904
5,3005,118.937,38.5525,15.2223
5,3005,125.542,25.9735,16.7083
5,3005,108.114,69.1825,10.5823
5,3005,81.7924,134.838,6.53806
5,3005,83.4995,125.018,7.01678
5,3005,70.1837,214.225,4.09985
5,3005,74.6203,155.091,5.89299
5,3005,96.0504,90.4136,8.92108
5,3005,135.138,7.91485,21.7779
5,3005,154.367,0.252249,33.8851
5,3005,128.458,18.4234,17.908
5,3005,155.294,0.143507,32.2242
5,3005,109.182,58.6654,12.51
